S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,1,13.95,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
2,6,0.13,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
3,8,0.77,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
4,10,0.37,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
5,12/2,0.02,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
6,12/3,1.26,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C&IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
7,17/1,0.83,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C&IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
8,19,0.49,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
9,21/2A/7B,0.44,BELUPALLE-(1061010),ROC.E4/168/2022,05-06-2023,"THE COLLECTOR(CIVIL SUPPLIES), CHITTOOR",K BHANUPRAKASH,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
10,21/3,0.10,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
11,21/4,0.02,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
12,27/2,1.32,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C&IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
13,28,0.24,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
14,29,1.31,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C&IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
15,30,22.26,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
16,32/5,0.04,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
17,34/1,0.02,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
18,44/1,0.08,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
19,45/1,0.05,BELUPALLE-(1061010),G1/5293/2015,18-06-2016,C & IG VIJAYAWADA,-,CHITTOOR,BAIREDDI PALLE,BELUPALLE,2026-03-19 21:57:56
